ga:eventCategory,ga:eventAction,ga:eventLabel,ga:country,ga:date,ga:hour,ga:totalEvents,ga:uniqueEvents,ga:eventValue,ga:avgEventValue,ga:sessionsWithEvent,ga:eventsPerSessionWithEvent
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150313,16,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,1,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,2,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,3,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,4,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,5,2,2,32758,16379,2,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,6,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,7,3,1,49137,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,8,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,9,8,1,131032,16379,1,8
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,10,4,1,65516,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,11,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,12,2,1,32758,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,13,2,1,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,14,4,1,65516,16379,1,4
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150314,15,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,1,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,3,2,1,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,4,3,2,49137,16379,2,1.5
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,5,2,1,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,7,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,8,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,9,3,1,49137,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,14,5,1,81895,16379,1,5
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150315,15,2,1,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,3,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,4,4,1,65516,16379,1,4
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,5,2,2,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,6,5,1,81895,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,7,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,8,6,1,98274,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,9,9,1,147411,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,10,14,1,229306,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,11,11,1,180169,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,12,8,1,131032,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,13,3,1,49137,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,14,3,1,49137,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,15,3,2,49137,16379,2,1.5
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150316,16,2,1,32758,16379,0,0
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,1,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,3,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,7,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,9,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,10,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,12,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,14,2,1,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,limed,Lithuania,20150317,15,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,8,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,9,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,11,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,13,6,1,98274,16379,1,6
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,14,4,1,65516,16379,1,4
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,18,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,19,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150309,20,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150310,4,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150310,6,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150310,8,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150310,16,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150310,21,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,maniek,Poland,20150312,14,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,martin.trojak,Slovakia,20150308,17,10,1,163790,16379,1,10
mmViewStandings,16379: BannerAnnotate,martin.trojak,Slovakia,20150315,6,2,1,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,martin.trojak,Slovakia,20150315,10,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,martin.trojak,Slovakia,20150315,11,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,martin.trojak,Slovakia,20150315,12,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,martin.trojak,Slovakia,20150315,18,2,1,32758,16379,1,2
mmViewStandings,16379: BannerAnnotate,martin.trojak,Slovakia,20150315,19,1,1,16379,16379,0,0
mmViewStandings,16379: BannerAnnotate,sasikanth9,India,20150308,14,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,toshif,Japan,20150311,9,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,toshif,Japan,20150313,8,4,2,65516,16379,2,2
mmViewStandings,16379: BannerAnnotate,toshif,Japan,20150313,10,3,1,49137,16379,1,3
mmViewStandings,16379: BannerAnnotate,xsymphonyx,Russia,20150308,13,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,xsymphonyx,Russia,20150309,9,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,xsymphonyx,Russia,20150309,14,1,1,16379,16379,1,1
mmViewStandings,16379: BannerAnnotate,xsymphonyx,Russia,20150314,10,1,1,16379,16379,1,1
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150308,14,2,1,32760,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150308,17,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150308,21,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150309,10,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150309,13,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150309,22,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150311,14,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150311,17,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150313,21,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150314,11,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150314,12,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150314,14,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150315,1,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150315,23,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150316,8,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150316,14,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150316,19,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,G0rynich,United States,20150317,22,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,JacoCronje,South Africa,20150309,4,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,JacoCronje,South Africa,20150310,4,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,JacoCronje,South Africa,20150312,5,2,1,32760,16380,0,0
mmViewStandings,16380: BannerAnnotate,RRx,South Korea,20150308,19,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,RRx,South Korea,20150308,20,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,RRx,South Korea,20150308,21,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,RRx,South Korea,20150312,1,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,RRx,South Korea,20150312,21,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,RRx,South Korea,20150315,5,3,2,49140,16380,2,1.5
mmViewStandings,16380: BannerAnnotate,RRx,South Korea,20150317,1,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,4,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,5,4,1,65520,16380,1,4
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,6,3,1,49140,16380,0,0
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,10,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,12,5,1,81900,16380,1,5
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,19,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,21,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,22,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150315,23,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150316,2,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Indonesia,20150316,3,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,anonymous,Japan,20150311,2,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Japan,20150311,4,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,anonymous,Japan,20150311,5,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150309,14,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150309,16,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150310,1,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150310,3,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150310,6,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150310,16,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150310,17,5,1,81900,16380,1,5
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150310,18,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150311,14,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150311,15,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150311,17,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150312,5,2,2,32760,16380,2,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150313,12,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,anonymous,Poland,20150315,8,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ashersyed,Pakistan,20150314,7,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,baseballnut,United States,20150309,11,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,haraduka,Japan,20150309,1,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,haraduka,Japan,20150309,5,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,haraduka,Japan,20150309,6,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,kyerise,Zimbabwe,20150308,13,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,kyerise,Zimbabwe,20150310,16,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,marek.cygan,Poland,20150308,14,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,ribeiro,Poland,20150308,13,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ribeiro,Poland,20150308,17,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150308,13,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150309,3,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150312,3,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150313,9,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150313,14,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150314,7,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150314,8,2,1,32760,16380,0,0
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150314,14,4,1,65520,16380,1,4
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150314,16,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150314,20,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150315,1,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150315,2,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150315,9,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150315,11,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150315,16,2,2,32760,16380,2,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150315,23,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,2,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,6,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,7,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,8,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,9,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,10,2,1,32760,16380,0,0
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,11,4,2,65520,16380,1,4
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,12,9,1,147420,16380,0,0
mmViewStandings,16380: BannerAnnotate,rrr_guru,Poland,20150316,13,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150308,14,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150308,16,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150308,23,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150309,1,2,2,32760,16380,2,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150309,2,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150309,6,2,1,32760,16380,0,0
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150309,8,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150309,21,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150310,6,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150310,7,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150310,11,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150310,13,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150311,8,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150312,3,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150312,5,2,2,32760,16380,2,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150312,6,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150312,20,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150312,21,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150313,7,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150313,19,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150313,21,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150313,22,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150314,4,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150314,21,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150314,23,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150315,1,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150316,8,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150316,9,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150316,10,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150316,11,4,1,65520,16380,0,0
mmViewStandings,16380: BannerAnnotate,tri_code,Indonesia,20150316,13,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150308,15,6,1,98280,16380,1,6
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150309,0,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150309,11,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150309,13,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150309,14,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150310,12,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150310,14,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150310,15,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150311,9,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150311,13,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150311,14,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150311,16,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150312,12,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150312,15,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150313,2,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150313,13,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150314,1,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150314,2,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150314,13,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150314,15,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150314,23,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,ty70,Japan,20150315,9,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,2,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,4,5,1,81900,16380,1,5
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,7,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,9,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,10,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,21,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,22,2,2,32760,16380,2,1
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150309,23,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150310,0,3,1,49140,16380,1,3
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150310,1,2,1,32760,16380,1,2
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150310,2,7,1,114660,16380,1,7
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150310,3,1,1,16380,16380,0,0
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150310,5,1,1,16380,16380,1,1
mmViewStandings,16380: BannerAnnotate,wzyxp_123,China,20150310,8,4,1,65520,16380,1,4
