ga:eventCategory,ga:eventAction,ga:eventLabel,ga:country,ga:date,ga:hour,ga:pagePath,ga:totalEvents,ga:uniqueEvents,ga:eventValue,ga:avgEventValue,ga:sessionsWithEvent,ga:eventsPerSessionWithEvent,ga:timeOnPage
mmViewStandings,16376: BannerAnnotate,JacoCronje,South Africa,20150309,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,JacoCronje,South Africa,20150310,4,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,0,0,0
mmViewStandings,16376: BannerAnnotate,JacoCronje,South Africa,20150312,5,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,1,58595,14648.75,1,4,0
mmViewStandings,16376: BannerAnnotate,JacoCronje,South Africa,20150313,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,ahoenig,United States,20150309,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,2,58595,14648.75,2,2,0
mmViewStandings,16376: BannerAnnotate,ahoenig,United States,20150309,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,ahoenig,United States,20150310,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,ahoenig,United States,20150312,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,ahoenig,United States,20150316,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,(not set),20150308,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,1,58595,14648.75,0,0,0
mmViewStandings,16376: BannerAnnotate,anonymous,(not set),20150317,3,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Australia,20150308,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Poland,20150312,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Poland,20150315,5,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,2,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,anonymous,Poland,20150319,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Russia,20150308,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,anonymous,Russia,20150309,6,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Ukraine,20150311,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Ukraine,20150312,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,anonymous,Ukraine,20150313,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,anonymous,Ukraine,20150314,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Ukraine,20150317,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,Ukraine,20150318,20,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,anonymous,United States,20150308,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,anonymous,United States,20150308,20,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,anonymous,United States,20150308,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,United States,20150309,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,United States,20150311,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,anonymous,United States,20150315,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,antoshkaplus,United States,20150312,20,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150308,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,5,2,78126,15625.2,2,2.5,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150308,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,5,1,78126,15625.2,1,5,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150308,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150309,7,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150309,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150309,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,5,2,78126,15625.2,2,2.5,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150310,5,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150310,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150310,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,2,58595,14648.75,2,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150310,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,6,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,1,58595,14648.75,1,4,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,7,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,5,1,78126,15625.2,1,5,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,8,1,136721,17090.125,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,5,2,78126,15625.2,2,2.5,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150311,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,4,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,8,2,136721,17090.125,2,4,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,5,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,1,58595,14648.75,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,6,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,6,2,97658,16276.33333,2,3,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,19,1,312506,16447.68421,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,12,1,195316,16276.33333,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,12,4,195316,16276.33333,2,6,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,11,1,175784,15980.36364,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,16,1,253911,15869.4375,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,18,1,292974,16276.33333,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,10,1,156253,15625.3,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,14,1,234379,16741.35714,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,8,1,136721,17090.125,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,20,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,11,1,175784,15980.36364,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,1,58595,14648.75,1,4,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,7,1,117190,16741.42857,1,7,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150312,23,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,1,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,2,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,1,58595,14648.75,1,4,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,4,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,5,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,6,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,7,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,1,1,19532,19532,1,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,2,58595,14648.75,1,4,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,10,1,156253,15625.3,1,10,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,12,1,195316,16276.33333,1,12,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150313,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,2,39063,19531.5,2,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,5,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,5,1,78126,15625.2,1,5,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,6,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,21,1,351569,16741.38095,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,7,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,19,1,312506,16447.68421,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,2,39063,19531.5,2,1,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,16,4,253911,15869.4375,2,8,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,11,1,175784,15980.36364,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,2,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,10,2,156253,15625.3,1,10,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,24,1,390632,16276.33333,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,6,1,97658,16276.33333,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150314,20,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,3,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,6,1,97658,16276.33333,1,6,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,5,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,12,2,195316,16276.33333,1,12,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,6,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,6,2,97658,16276.33333,2,3,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,7,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,13,2,214848,16526.76923,1,13,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,2,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,4,1,58595,14648.75,1,4,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,7,1,117190,16741.42857,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,2,1,39063,19531.5,1,2,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,8,1,136721,17090.125,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,12,1,195316,16276.33333,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,20,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,11,1,175784,15980.36364,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,6,1,97658,16276.33333,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,6,1,97658,16276.33333,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150315,23,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,20,1,332037,16601.85,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150316,0,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,13,1,214848,16526.76923,1,13,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150316,4,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,5,1,78126,15625.2,1,5,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150316,6,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,17,1,273443,16084.88235,1,17,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150316,7,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,14,1,234379,16741.35714,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150316,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,14,1,234379,16741.35714,0,0,0
mmViewStandings,16376: BannerAnnotate,miguel_clean,Poland,20150316,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16376,19,1,312506,16447.68421,0,0,0
